WorkDate,EmployeeCode,EmployeeName,Department,Status,WorkHours,OtHours
2025-07-08,EMP-0004,Employee 4,Quality,PRESENT,8.0,0.9
2025-07-08,EMP-0005,Employee 5,MA,PRESENT,8.0,0.0
2025-07-08,EMP-0006,Employee 6,LINE-A,PRESENT,8.0,1.9
2025-07-08,EMP-0007,Employee 7,LINE-B,LEAVE,0.0,0.0
2025-07-08,EMP-0008,Employee 8,Line C,PRESENT,8.0,0.0
2025-07-08,EMP-0009,Employee 9,Quality,PRESENT,8.0,2.8
2025-07-08,EMP-0010,Employee 10,MAINT,PRESENT,8.0,0.9
2025-07-08,EMP-0011,Employee 11,Line A,ABSENT,0.0,0.0
2025-07-08,EMP-0012,Employee 12,line b,PRESENT,8.0,2.8
2025-07-08,EMP-0013,Employee 13,line c,PRESENT,8.0,0.0
2025-07-08,EMP-0014,Employee 14,QC,PRESENT,8.0,2.8
2025-07-08,EMP-0015,Employee 15,Maint,PRESENT,8.0,0.0
2025-07-08,EMP-0016,Employee 16,LINE-A,PRESENT,8.0,0.0
2025-07-08,EMP-0017,Employee 17,Line B,PRESENT,8.0,2.8
2025-07-08,EMP-0018,Employee 18,LINE-C,PRESENT,8.0,0.0
2025-07-08,EMP-0019,Employee 19,QC,PRESENT,8.0,0.0
2025-07-08,EMP-0020,Employee 20,Maint,PRESENT,8.0,0.0
2025-07-08,EMP-0021,Employee 21,Line A,PRESENT,8.0,1.9
2025-07-08,EMP-0022,Employee 22,LINE-B,PRESENT,8.0,0.0
2025-07-08,EMP-0023,Employee 23,LINE-C,PRESENT,8.0,0.0
2025-07-08,EMP-0024,Employee 24,Quality,PRESENT,8.0,0.0
2025-07-08,EMP-0025,Employee 25,MAINT,PRESENT,8.0,0.0
2025-07-08,EMP-0026,Employee 26,Line A,PRESENT,8.0,0.0
2025-07-08,EMP-0027,Employee 27,Line B,ABSENT,0.0,0.0
2025-07-08,EMP-0028,Employee 28,Line C,PRESENT,8.0,0.0
2025-07-08,EMP-0029,Employee 29,Quality,PRESENT,8.0,0.0
2025-07-08,EMP-0030,Employee 30,MAINT,PRESENT,8.0,2.8
2025-07-08,EMP-0031,Employee 31,Line A,PRESENT,8.0,0.0
2025-07-08,EMP-0032,Employee 32,Line B,PRESENT,8.0,0.0
2025-07-08,EMP-0033,Employee 33,LINE-C,PRESENT,8.0,0.0
2025-07-08,EMP-0034,Employee 34,Quality,PRESENT,8.0,1.9
2025-07-08,EMP-0035,Employee 35,MAINT, PRESENT,8.0,1.4
2025-07-08,EMP-0036,Employee 36,line a,PRESENT,8.0,0.0
2025-07-08,EMP-0037,Employee 37,LINE-B,PRESENT,8.0,0.0
2025-07-08,EMP-0038,Employee 38,line c,LATE,7.0,0.0
2025-07-08,EMP-0039,Employee 39,QC,PRESENT,8.0,0.0
2025-07-08,EMP-0040,Employee 40,MAINT,PRESENT,8.0,0.0
2025-07-09,EMP-0001,Employee 1,line a,SICK,0.0,0.0
2025-07-09,EMP-0002,Employee 2,LINE-B,PRESENT,8.0,1.4
2025-07-09,EMP-0003,Employee 3,Line C,PRESENT,8.0,1.4
2025-07-09,EMP-0004,Employee 4,QC,PRESENT,8.0,0.9
2025-07-09,EMP-0004,Employee 4,QC,PRESENT,8.0,0.9
2025-07-09,EMP-0005,Employee 5,MAINT,PRESENT,8.0,0.0
2025-07-09,EMP-0006,Employee 6,Line A,PRESENT,8.0,0.9
2025-07-09,EMP-0007,Employee 7,Line B,PRESENT,8.0,0.0
2025-07-09,EMP-0008,Employee 8,Line C,PRESENT,8.0,0.0
2025-07-09,EMP-0009,Employee 9,Q.C.,PRESENT,8.0,0.0
2025-07-09,EMP-0010,Employee 10,MA,PRESENT,8.0,0.0
2025-07-09,EMP-0011,Employee 11,line a,PRESENT,8.0,0.0
2025-07-09,EMP-0012,Employee 12,LINE-B,PRESENT,8.0,1.4
2025-07-09,EMP-0013,Employee 13,line c,PRESENT,8.0,0.0
2025-07-09,EMP-0014,Employee 14,Quality,PRESENT,8.0,0.0
2025-07-09,EMP-0015,Employee 15,MA,SICK,0.0,0.0
2025-07-09,EMP-0016,Employee 16,line a,PRESENT,8.0,0.9
2025-07-09,EMP-0017,Employee 17,Line B,PRESENT,8.0,0.0
2025-07-09,EMP-0018,Employee 18,LINE-C,PRESENT,8.0,0.0
2025-07-09,EMP-0019,Employee 19,Quality,PRESENT,8.0,0.0
2025-07-09,EMP-0020,Employee 20,Maint,LATE,7.5,2.8
2025-07-09,EMP-0021,Employee 21,line a,PRESENT,8.0,2.8
2025-07-09,EMP-0022,Employee 22,Line B,PRESENT,8.0,0.0
2025-07-09,EMP-0024,Employee 24,QC,ABSENT,0.0,0.0
2025-07-09,EMP-0026,Employee 26,Line A,ABSENT,0.0,0.0
2025-07-09,EMP-0027,Employee 27,LINE-B,PRESENT,8.0,0.0
2025-07-09,EMP-0028,Employee 28,line c,PRESENT,8.0,1.9
2025-07-09,EMP-0029,Employee 29,Quality,PRESENT,8.0,1.4
2025-07-09,EMP-0030,Employee 30,MA,PRESENT,8.0,0.0
2025-07-09,EMP-0031,Employee 31,LINE-A,LATE,7.5,0.0
2025-07-09,EMP-0032,Employee 32,LINE-B,PRESENT,8.0,1.4
2025-07-09,EMP-0033,Employee 33,LINE-C,PRESENT,8.0,0.9
2025-07-09,EMP-0034,Employee 34,QC,present,8.0,0.0
2025-07-09,EMP-0035,Employee 35,Maint, PRESENT,8.0,0.0
2025-07-09,EMP-0036,Employee 36,Line A,PRESENT,8.0,0.0
2025-07-09,EMP-0037,Employee 37,LINE-B,PRESENT,8.0,0.0
2025-07-09,EMP-0038,Employee 38,line c,PRESENT,8.0,0.0
2025-07-09,EMP-0039,Employee 39,Quality,PRESENT,8.0,1.4
2025-07-09,EMP-0040,Employee 40,MAINT,PRESENT,8.0,0.0
2025-07-09,EMP-9999,Employee 25,MA,PRESENT,8.0,0.0
2025-07-10,EMP-0001,Employee 1,Line A,PRESENT,8.0,0.0
2025-07-10,EMP-0002,Employee 2,line b,PRESENT,8.0,0.0
2025-07-10,EMP-0003,Employee 3,line c,SICK,0.0,0.0
2025-07-10,EMP-0004,Employee 4,QC,PRESENT,8.0,1.4
2025-07-10,EMP-0005,Employee 5,MA,PRESENT,8.0,2.8
2025-07-10,EMP-0006,Employee 6,Line A,PRESENT,8.0,1.4
2025-07-10,EMP-0007,Employee 7,LINE-B,PRESENT,8.0,0.0
